LINE_PRICE	CUST_CODE	CUST_FNAME	LINE_QTY	CUST_LNAME	CUST_STREET	PROD_SKU	CUST_CITY	INV_TOTAL	CUST_STATE	LINE_NUM	CUST_ZIP	INV_NUM	CUST_BALANCE	EMPLOYEE_ID	INV_DATE
23.29	1420	VALERIA	2	KIRKPATRICK	1333 BROWDER AVENUE	1336-FVM	Old Bennington	129.3	VT	4	5201	3386	129.3	84392	41648
8.99	1421	MARILEE	3	RICHARDS	1835 AUTUMN DRIVE	3079-DEG	Prince Frederick	255.87	MD	4	20697	3387	255.87	83537	41648
7.79	1422	RENAE	2	RUIZ	1026 CARLSON ROAD	8751-IOK	Holden	280.23	VT	6	5763	3389	0	83850	41648
8.99	1423	TANIKA	3	VILLALOBOS	1179 FREDRICKS DRIVE	5465-YYG	Bassfield	386.8	MS	5	39421	3390	1895.8	83649	41648
7.79	1424	ELDORA	3	ALLRED	1801 UAA DRIVE	4626-LJU	Exchange	43.36	WV	2	26619	3393	43.36	84276	41648
8.99	1425	KATE	5	RIVAS	1335 BUBBLING BROOK CIRCLE	5465-YYG	Macclesfield	99.9	NC	2	27852	3394	0	84049	41648
21.99	1426	CORRINA	1	MELENDEZ	1430 LATTA CIRCLE	7532-PYJ	Summit	21.99	NC	1	27405	3395	654.99	83964	41649
13.99	1427	HENRY	2	HATCH	879 EASTWIND COURT	9268-RCB	Seabrook	27.98	MD	1	20706	3396	27.98	83621	41649
4.59	1428	SANJUANITA	5	ROWLAND	1091 TUDORTOP CIRCLE	4900-YSQ	Marietta	111.28	GA	4	30069	3400	0	84078	41649
29.99	1429	RUSTY	5	LAWRENCE	1197 SOUTHBLUFF CIRCLE	9838-FUF	Foster	301.85	KY	4	41043	3401	301.85	83649	41649
17.79	1430	ANGIE	1	MARKS	1165 TIKISHLA STREET	4153-VMO	Pilgrim Gardens	337.1	PA	4	19026	3405	0	84219	41650
32.99	1431	DARWIN	3	CARRIER	157 LOC SAULT AVENUE	2766-EYO	Pigeon	212.92	IN	5	47523	3411	0	83792	41650
14.03	1432	VICTOR	4	MANLEY	894 SANDPIPER COURT	7260-YDI	Zoar	175.52	OH	3	44697	3415	0	84364	41651
23.29	1433	LURA	5	CUMMINGS	14 ALPENGLOW DRIVE	1336-FVM	Hacker Valley	168.51	WV	4	26222	3416	168.51	83734	41651
15.69	1434	JUNE	3	KEYS	1283 TEDROW DRIVE	3035-NHD	Arbovale	112.02	WV	2	24915	3419	112.02	83649	41651
34.49	1435	ROSS	1	VELA	492 BEAR PAW LANE	8207-YYG	Red Ash	268.56	VA	6	24640	3421	268.56	83509	41652
13.59	1436	TRICIA	2	EDDY	11 BONI STREET	5781-TKY	Fort Lauderdale	278.66	FL	4	33309	3422	278.66	83677	41652
6.59	1437	LESLEE	4	KELLY	1656 MINK CREEK DRIVE	1045-DUY	Coalfield	116.32	TN	3	37719	3431	2581.32	83850	41653
9.89	1438	NICOLETTE	3	SALAS	1626 EAST 81ST AVENUE	2407-SUX	Cross Hill	29.67	SC	1	29332	3432	29.67	83593	41653
35.99	1439	SHANNA	2	PRITCHARD	1448 ARLENE DRIVE	1203-AIS	Lavaca	71.98	AL	1	36911	3434	1531.98	83537	41653
34.49	1440	LONNIE	4	MANNING	644 PARKER PLACE	4583-VCR	Big Cove	377.51	AL	6	35763	3436	377.51	84420	41654
13.99	1441	PEARL	2	TRAN	1641 AMCHITKA CIRCLE	5161-GIZ	Nyesville	167.89	IN	5	47872	3438	0	84306	41654
11.99	1442	ROBERTA	2	KERN	1062 DOROTHY DRIVE	3943-HFA	Clarkston	203.9	GA	4	30021	3441	102.9	84334	41654
9.99	1443	ALYSON	5	SELF	772 LUPIN DRIVE	9786-DGO	Motley	114.9	AL	2	36276	3447	114.9	83565	41655
7.59	1444	MICKEY	2	HAM	1295 HEISLER AVENUE	2231-OXK	Townsend Harbor	164.12	MA	3	1469	3448	0	83593	41655
12.59	1445	KATHERINE	2	CASH	1403 MISTY SPRINGS COURT	3516-AGJ	Hathaways Point	458.13	VT	5	5478	3450	458.13	84106	41655
29.99	1446	JOHNNY	3	STARR	1009 STEPHANDALE WAY	9838-FUF	White Pond	283.02	SC	5	29853	3451	0	84021	41655
14.99	1447	MARY	5	TOMLINSON	1448 NEACOLA CIRCLE	1099-WFZ	Princess	306.71	KY	5	41101	3454	0	83621	41655
