"CUST_BALANCE","CUST_CITY","CUST_CODE","CUST_FNAME","CUST_LNAME","CUST_STATE","CUST_STREET","CUST_ZIP","EMPLOYEE_ID","INV_DATE","INV_NUM","INV_TOTAL","LINE_NUM","LINE_PRICE","LINE_QTY","PROD_SKU"
0,"Seaboard",1350,"LATONYA","KAY","AL","61 LOUSSAC DRIVE",36529,84021,41632,3239,275.46,4,19.99,4,"5140-RTG"
0,"Compton",1351,"CHERRI","SALAZAR","MD","1848 MOOSEBERRY BEND",20627,84392,41633,3240,243.28,3,4.59,4,"3384-DML"
0,"Quaker City",1352,"TONEY","PERDUE","OH","1964 BIRCH STREET",43736,83964,41650,3412,493.14,5,28.49,3,"5496-MRA"
0,"Toll Gate Heights",1353,"JOANIE","ROSA","IN","1057 LYNWOOD DRIVE",46714,83763,41637,3288,77.98,1,38.99,2,"6865-HAO"
43.98,"Forest City",1354,"MELINA","MCKAY","NC","216 BURLINGTON STREET",28043,84248,41633,3247,43.98,1,21.99,2,"9408-WNM"
415.53,"Pilot Mt",1355,"JOY","CAMPBELL","NC","135 AUTUMN LANE",27041,83734,41633,3248,415.53,6,16.99,3,"2990-BNH"
226.51,"South Burlington",1356,"ZANE","CONNER","VT","424 TAIGA DRIVE",5401,84163,41634,3249,226.51,3,23.29,2,"1663-CDD"
0,"Toboyne",1357,"ASHA","COLLIER","PA","911 WHITE SPRUCE DRIVE",17071,83878,41634,3250,81.95,3,23.59,2,"1198-STR"
0,"Linden Hill",1358,"SHAINA","LEBLANC","NY","742 BANJO CIRCLE",11354,83734,41634,3253,127.84,2,17.09,5,"5046-TTC"
159.18,"Vienna",1359,"ISIAH","HORN","VA","352 ALYESKA HIGHWAY",22181,83649,41634,3255,159.18,5,6.5,4,"7179-YXG"
0,"Morrisdale",1360,"MICHEL","WHALEN","PA","851 FISCHER AVENUE",16858,83649,41635,3261,344.97,5,35.99,4,"3393-AZQ"
0,"South Lynnfield",1361,"SANTIAGO","RAMOS","MA","776 MICHELIN ALLEY",1940,83792,41635,3262,247.67,3,12.99,5,"4912-YXS"
295.01,"Keene",1362,"ROSALIE","HENDRIX","NH","1574 KLUANE AVENUE",3431,83593,41635,3264,295.01,6,13.99,3,"9234-WCQ"
382.02,"Athol",1363,"GASTON","HICKMAN","KY","1725 FAWN LANE",41307,83763,41635,3265,382.02,4,34.49,5,"1580-VCE"
242.05,"Pen Mar",1364,"DWAIN","CHRISTIANSEN","PA","1374 EAST 172ND AVENUE",17268,84163,41636,3271,242.05,6,17.99,2,"2262-NBI"
2424.27,"Muren",1365,"PANSY","THACKER","IN","1956 GILMORE COURT",47598,84364,41636,3274,231.27,4,19.99,5,"5140-RTG"
137,"Carbondale",1366,"LATISHA","FLOOD","PA","1734 KRISTIE CIRCLE",18407,83593,41636,3278,137,5,7.39,2,"3594-BYW"
185.94,"Torrington",1367,"LOLITA","SHIPLEY","CT","1175 HIALEAH DRIVE",6790,83850,41636,3279,185.94,2,32.99,2,"9292-RQZ"
0,"Greenville",1368,"CHRYSTAL","GOODRICH","SC","875 MIDNIGHT SUN COURT",29605,83906,41636,3280,71.16,1,17.79,4,"4153-VMO"
0,"Niagara",1369,"BESSIE","FROST","NY","1558 TELEQUANA CIRCLE",14300,84191,41636,3281,44.97,1,14.99,3,"4784-SLU"
0,"Nashville",1370,"MINERVA","SUTTON","GA","911 KEITH CIRCLE",31639,83906,41637,3282,189.94,2,10.99,2,"2006-ZBH"
811.87,"Atherton",1371,"CATHI","FORBES","IN","1619 EAST 164TH AVENUE",47874,83964,41637,3284,210.87,4,7.49,4,"3528-GBV"
0,"Walden Heights",1372,"JAME","KENDRICK","VT","1893 SUMMERSET DRIVE",5873,84078,41638,3291,206.58,4,13.59,3,"2379-PCX"
0,"Arlington",1373,"MARSHA","ELLIOTT","VA","280 ARCTIC CIRCLE",22242,83677,41638,3294,402.3,5,13.59,4,"7355-WBT"
65.14,"Royalton",1374,"WILTON","MATA","OH","1526 GRANGE DRIVE",43130,84334,41638,3296,65.14,2,16.99,2,"3258-RVB"
335.7,"Sardis",1375,"VICTOR","SARGENT","TN","499 WHITE HAWK DRIVE",38371,83537,41638,3297,335.7,6,6.59,1,"2366-EFV"
23.18,"Fayetteville",1376,"PRECIOUS","WEIR","NC","560 WESTVIEW CIRCLE",28311,83537,41638,3298,23.18,1,11.59,2,"7627-HHI"
226.82,"Risingdale",1377,"ALEXANDRA","ANDREWS","MA","1854 FORGET-ME NOT LANE",1230,83906,41639,3300,226.82,6,6.59,3,"2366-EFV"
272.88,"South Miami",1378,"KEN","RANDALL","FL","921 JASPER LANE",33143,84248,41639,3304,272.88,6,32.99,1,"2870-QZR"
127.21,"Eastern Airlines",1379,"CORINA","FORD","FL","1867 MARQUEZ CIRCLE",33148,83820,41639,3305,127.21,3,13.99,5,"2101-WCF"
0,"Hannibal",1380,"JIM","RANKIN","NY","172 EAST FIREWEED LANE",13074,84078,41639,3306,244.63,6,31.99,2,"2611-QYG"
337.3,"Otsego",1381,"CAROLINE","CRANDALL","MI","1500 WILD ROSE COURT",49078,84106,41639,3308,337.3,3,15.44,4,"2553-FSW"
136.4,"Geers Corners",1382,"BERYL","DYE","NY","740 BOULDER BAY CIRCLE",13648,84021,41640,3310,136.4,2,23.29,5,"1074-VVJ"
0,"East Bloomfield",1383,"NIDIA","GRAHAM","NY","62 IMAGE DRIVE",14443,84163,41640,3312,139.92,4,3.99,2,"1747-XNI"
1719.72,"Fostoria",1384,"BENITO","BRUNSON","MI","1126 BEACH CIRCLE",48435,83906,41640,3313,192.72,4,9.99,1,"4812-CMJ"
0,"Boundry",1385,"ALENE","BEST","IN","1080 U STREET",47371,84219,41640,3314,179.3,5,11.59,5,"7627-HHI"
193.86,"Hollywood",1386,"LIANE","REILLY","FL","580 SPINNAKER DRIVE",33024,84276,41640,3317,193.86,3,13.99,4,"5161-GIZ"
0,"Nicholls",1387,"LYNN","LUCERO","GA","1663 PLEASURE VIEW CIRCLE",31554,83850,41640,3319,19.95,1,3.99,5,"1747-XNI"
225.33,"Mingoville",1388,"MARCOS","KENDALL","PA","1126 ALPINE DRIVE",16856,83677,41640,3320,225.33,6,6.99,1,"6451-KGJ"
976.43,"Macomb",1389,"COLBY","BOSWELL","MI","1257 FOUR WHEEL DRIVE",48042,83936,41640,3321,305.43,6,13.29,4,"9272-LTP"
281.14,"Columbus",1390,"HAYDEE","MULLER","IN","396 EAST 75TH COURT",47201,83565,41641,3323,281.14,5,15.89,4,"5794-JGQ"
0,"Fairlawn",1391,"JOHNATHON","MCCALL","PA","1296 MYRTLE DRIVE",17728,84334,41641,3325,499.96,6,41.99,4,"6367-AKJ"
0,"Chagrin Township",1392,"CHASITY","SINGH","OH","359 J-K LANE",44022,84219,41641,3326,525.87,6,8.99,5,"7538-ITC"
1600.78,"Louisa",1393,"JAE","GOOD","KY","13 ZURICH STREET",41201,84219,41641,3327,249.78,4,35.99,3,"1203-AIS"
917.88,"Terrell",1394,"FAWN","MERCER","NC","1460 HAMPTON DRIVE",28682,83621,41641,3330,324.88,4,21.99,1,"1010-MIW"
1588.79,"N Burlington",1395,"DEIDRE","DUTTON","VT","610 CORONA CIRCLE",5401,84219,41641,3332,483.79,5,33.29,2,"5220-JDO"
155.41,"Easley",1396,"RENATO","MCQUEEN","SC","1198 NAVROT CIRCLE",29641,83964,41642,3334,155.41,5,3.29,2,"8937-WVA"
23.59,"Stacy",1397,"RICK","DWYER","VA","731 WEST LAKE CIRCLE",24614,83565,41642,3336,23.59,1,23.59,1,"2996-VMO"
158.59,"Bell Buckle",1398,"TRISHA","DONNELLY","TN","1597 EAST 120TH AVENUE",37020,83820,41643,3344,158.59,4,11.99,3,"1150-MMR"
332.36,"Rushtown",1399,"JANEL","HOLDER","PA","1534 WALLACE AVENUE",17821,83792,41643,3346,145.36,3,11.99,1,"1150-MMR"
195.47,"The Mail Box",1400,"SHAUN","RAMEY","TN","227 SHELIKOF STREET",37990,84021,41643,3347,195.47,4,14.59,4,"9288-IRF"
0,"Schenectady",1401,"CARLENE","CULVER","NY","1065 PLATINUM CIRCLE",12308,84021,41643,3347,195.47,4,14.59,4,"9288-IRF"
139.31,"Brentwood",1402,"RUBYE","PACE","NH","1412 FROLICK WIND ROAD",3833,83906,41644,3350,139.31,5,7.59,2,"9064-IWN"
296.65,"Hanson",1403,"SONDRA","LANE","KY","302 TYL TRAIL",42413,84106,41644,3353,237.65,4,7.99,5,"8406-TQG"
0,"Farley",1404,"HAL","LUNDY","MA","1098 ALASKA AVENUE",1344,83850,41644,3354,107.95,1,21.59,5,"5379-BLX"
0,"Sebring",1405,"LUISA","MCMANUS","OH","842 GALVESTON CIRCLE",44672,83850,41644,3355,26.36,1,6.59,4,"1045-DUY"
0,"Jackson Center",1406,"CHAS","CORONA","OH","110 ROBINSON ROAD",45334,84306,41644,3358,37.98,1,18.99,2,"1485-NNI"
387.93,"Coalburg",1407,"FELICIA","CRUZ","AL","643 TURNAGAIN PARKWAY",35068,83792,41645,3360,387.93,6,29.99,4,"9955-WWB"
90.36,"Kyleville",1408,"DARCIE","ALLRED","PA","1694 COUNTRY MEADOW CIRCLE",17302,84191,41645,3361,90.36,1,22.59,4,"1854-AFJ"
1890.3,"Pensacola",1409,"SUZANNE","LOCKWOOD","FL","1008 SWEETGALE COURT",32500,83906,41645,3363,506.3,6,9.29,2,"4132-QIN"
72.94,"Springfield",1410,"ANNE","WOODALL","NC","1013 KENAI TERRACE ROAD",28635,83734,41645,3364,72.94,3,38.99,1,"3161-XJS"
0,"Boca Raton",1411,"HEATH","DOWNEY","FL","1993 KEYSTONE PLACE",33499,83734,41645,3364,72.94,3,38.99,1,"3161-XJS"
200.87,"Tallassee",1412,"EVALYN","HEWITT","AL","293 TIMOTHY CIRCLE",36078,83964,41646,3368,200.87,4,29.99,3,"2351-WVS"
0,"Bristol",1413,"ARIELLE","MILLIGAN","FL","1415 CODY COURT",32321,83850,41646,3369,171.36,4,14.59,2,"9288-IRF"
269.66,"Colvin",1414,"ENOCH","KOEHLER","NY","64 AMBER BAY LOOP",13205,84334,41646,3372,269.66,4,19.99,3,"9133-OXA"
199.92,"Oxford",1415,"JOHNNIE","DUNLAP","IN","737 MIDDLETON LOOP",47971,84420,41646,3373,199.92,2,10.99,4,"6858-EJW"
32.97,"Pensacola",1416,"SHAUN","SANDERSON","FL","1288 MELODY PLACE",32509,84191,41646,3376,32.97,1,10.99,3,"5587-PIP"
108.72,"Snyders",1417,"BELLA","HOPPER","PA","1126 WEST 71ST AVENUE",17960,84364,41647,3377,108.72,3,14.59,4,"8094-EYX"
102.84,"Commerce",1418,"RICHELLE","DOYLE","GA","1435 EAST 77TH AVENUE",30599,84078,41647,3384,102.84,2,29.99,3,"5413-TTF"
0,"Bladenboro",1419,"KARIE","TATE","NC","460 IKE WALTON ROAD",28320,83964,41648,3385,81.47,2,13.29,2,"9272-LTP"
129.3,"Old Bennington",1420,"VALERIA","KIRKPATRICK","VT","1333 BROWDER AVENUE",5201,84392,41648,3386,129.3,4,23.29,2,"1336-FVM"
255.87,"Prince Frederick",1421,"MARILEE","RICHARDS","MD","1835 AUTUMN DRIVE",20697,83537,41648,3387,255.87,4,8.99,3,"3079-DEG"
0,"Holden",1422,"RENAE","RUIZ","VT","1026 CARLSON ROAD",5763,83850,41648,3389,280.23,6,7.79,2,"8751-IOK"
1895.8,"Bassfield",1423,"TANIKA","VILLALOBOS","MS","1179 FREDRICKS DRIVE",39421,83649,41648,3390,386.8,5,8.99,3,"5465-YYG"
43.36,"Exchange",1424,"ELDORA","ALLRED","WV","1801 UAA DRIVE",26619,84276,41648,3393,43.36,2,7.79,3,"4626-LJU"
0,"Macclesfield",1425,"KATE","RIVAS","NC","1335 BUBBLING BROOK CIRCLE",27852,84049,41648,3394,99.9,2,8.99,5,"5465-YYG"
654.99,"Summit",1426,"CORRINA","MELENDEZ","NC","1430 LATTA CIRCLE",27405,83964,41649,3395,21.99,1,21.99,1,"7532-PYJ"
27.98,"Seabrook",1427,"HENRY","HATCH","MD","879 EASTWIND COURT",20706,83621,41649,3396,27.98,1,13.99,2,"9268-RCB"
0,"Marietta",1428,"SANJUANITA","ROWLAND","GA","1091 TUDORTOP CIRCLE",30069,84078,41649,3400,111.28,4,4.59,5,"4900-YSQ"
301.85,"Foster",1429,"RUSTY","LAWRENCE","KY","1197 SOUTHBLUFF CIRCLE",41043,83649,41649,3401,301.85,4,29.99,5,"9838-FUF"
0,"Pilgrim Gardens",1430,"ANGIE","MARKS","PA","1165 TIKISHLA STREET",19026,84219,41650,3405,337.1,4,17.79,1,"4153-VMO"
0,"Pigeon",1431,"DARWIN","CARRIER","IN","157 LOC SAULT AVENUE",47523,83792,41650,3411,212.92,5,32.99,3,"2766-EYO"
0,"Zoar",1432,"VICTOR","MANLEY","OH","894 SANDPIPER COURT",44697,84364,41651,3415,175.52,3,14.03,4,"7260-YDI"
168.51,"Hacker Valley",1433,"LURA","CUMMINGS","WV","14 ALPENGLOW DRIVE",26222,83734,41651,3416,168.51,4,23.29,5,"1336-FVM"
112.02,"Arbovale",1434,"JUNE","KEYS","WV","1283 TEDROW DRIVE",24915,83649,41651,3419,112.02,2,15.69,3,"3035-NHD"
268.56,"Red Ash",1435,"ROSS","VELA","VA","492 BEAR PAW LANE",24640,83509,41652,3421,268.56,6,34.49,1,"8207-YYG"
278.66,"Fort Lauderdale",1436,"TRICIA","EDDY","FL","11 BONI STREET",33309,83677,41652,3422,278.66,4,13.59,2,"5781-TKY"
2581.32,"Coalfield",1437,"LESLEE","KELLY","TN","1656 MINK CREEK DRIVE",37719,83850,41653,3431,116.32,3,6.59,4,"1045-DUY"
29.67,"Cross Hill",1438,"NICOLETTE","SALAS","SC","1626 EAST 81ST AVENUE",29332,83593,41653,3432,29.67,1,9.89,3,"2407-SUX"
1531.98,"Lavaca",1439,"SHANNA","PRITCHARD","AL","1448 ARLENE DRIVE",36911,83537,41653,3434,71.98,1,35.99,2,"1203-AIS"
377.51,"Big Cove",1440,"LONNIE","MANNING","AL","644 PARKER PLACE",35763,84420,41654,3436,377.51,6,34.49,4,"4583-VCR"
0,"Nyesville",1441,"PEARL","TRAN","IN","1641 AMCHITKA CIRCLE",47872,84306,41654,3438,167.89,5,13.99,2,"5161-GIZ"
102.9,"Clarkston",1442,"ROBERTA","KERN","GA","1062 DOROTHY DRIVE",30021,84334,41654,3441,203.9,4,11.99,2,"3943-HFA"
114.9,"Motley",1443,"ALYSON","SELF","AL","772 LUPIN DRIVE",36276,83565,41655,3447,114.9,2,9.99,5,"9786-DGO"
0,"Townsend Harbor",1444,"MICKEY","HAM","MA","1295 HEISLER AVENUE",1469,83593,41655,3448,164.12,3,7.59,2,"2231-OXK"
458.13,"Hathaways Point",1445,"KATHERINE","CASH","VT","1403 MISTY SPRINGS COURT",5478,84106,41655,3450,458.13,5,12.59,2,"3516-AGJ"
0,"White Pond",1446,"JOHNNY","STARR","SC","1009 STEPHANDALE WAY",29853,84021,41655,3451,283.02,5,29.99,3,"9838-FUF"
0,"Princess",1447,"MARY","TOMLINSON","KY","1448 NEACOLA CIRCLE",41101,83621,41655,3454,306.71,5,14.99,5,"1099-WFZ"
